"latitude","longitude","population","total_units","vacant_units","median_rooms","mean_household_size_owners","mean_household_size_renters","built_2005_or_later","built_2000_to_2004","built_1990s","built_1980s","built_1970s","built_1960s","built_1950s","built_1940s","built_1939_or_earlier","bedrooms_0","bedrooms_1","bedrooms_2","bedrooms_3","bedrooms_4","bedrooms_5_or_more","owners","renters","median_household_income","mean_household_income","latitude.longitude","median_house_value"
38.421012,-122.73393,4716,1476,34,5.3,3.44,3.72,6.6,11.7,18.2,8.1,10,11.7,14.6,11.8,7.2,3.5,9.4,30,43.6,11.6,1.8,43.1,56.9,59722,60426,-4715.56179733716,295800
38.400056,-122.72827,7522,2245,215,5.3,3.13,3.67,2.1,29.5,12.3,8,10.2,8.9,13.5,7.4,8.1,3.7,6.5,24.9,42.9,18.4,3.7,57.1,42.9,60694,73591,-4712.77244078312,392300
38.414402,-122.755089,11010,3612,301,5.2,3.05,3.37,5,25.6,16.6,8.7,13.9,7,8.7,6.6,7.9,1.2,7.6,28.5,41.7,18.1,3,55.8,44.2,68911,75648,-4715.56333639178,379400
38.406905,-122.837415,6131,2872,154,4.9,2.45,1.96,2.3,1.9,5.6,18.3,20.3,12.4,10.7,9.5,18.9,1.7,11.8,38.9,39.7,7.1,0.7,55.8,44.2,54969,79310,-4717.80492835058,563500
38.386235,-122.809825,3840,1812,196,5,2.57,1.76,2.5,2.4,6.8,10.2,22.9,12.4,14.7,12.7,15.2,2.6,18.7,34.8,33.3,9.9,0.7,63.1,36.9,69250,89440,-4714.20680275887,598800
38.385834,-122.827285,4011,1944,111,5.5,2.61,1.94,1.6,2.3,10,17.7,28.5,12.8,9.4,11,6.6,8.2,9.3,23.1,42.8,13.3,3.2,68.4,31.6,79229,98536,-4714.82777268069,659300
38.363555,-122.867554,3684,1805,222,5.7,2.69,1.83,2.2,2.8,10.5,21.1,29.5,9.8,7.8,6.3,10,0.6,13.3,24.4,48.5,11.4,1.8,73.8,26.2,79375,98766,-4713.63616559447,788500
38.421742,-122.881361,5327,2523,314,5.5,2.39,2.56,2.2,4.7,7.6,22.7,24.5,7.2,6.9,9.2,15,2.2,13.9,26.4,48.9,7.3,1.3,78.4,21.6,78272,90745,-4721.31594895086,708600
38.477937,-123.013397,3490,2824,1241,4.1,2.08,1.8,0.6,1.1,5.1,12.7,5.6,9.9,18.7,12,34.3,9,22.5,47.1,19.2,1.1,1.1,55.3,44.7,37014,50303,-4733.30173992199,383500
38.513227,-122.99149,3728,2610,760,4.1,1.82,2.13,0.2,2.4,6,6.4,11.3,9.7,14.4,21.4,28.3,2.1,21.3,53.4,18.2,4,1,54.4,45.6,41792,60965,-4736.79917343823,391200
38.491882,-122.899331,3536,1871,349,4.8,2.17,2.22,2.5,3.3,7.4,8,13.3,9.1,27,12.8,16.6,1.1,22.2,37,31.5,7.2,1,69.9,30.1,52500,78715,-4730.62654673094,468900
38.542124,-122.822649,9648,3386,138,5.6,3.05,3.21,11,26,13.7,11.9,14.2,10.3,3.5,3.2,6.1,1.4,1.5,15.5,53.1,25.2,3.3,77.4,22.6,77877,96233,-4733.84576776648,460800
38.557248,-122.812726,3239,1174,96,5.9,3.3,3.07,1.7,8.3,52.3,29.6,2.6,1.3,2,1,1.3,3.3,2.1,19.8,46.8,28,0,82.7,17.3,86357,95610,-4735.32073393805,385800
38.555143,-122.786576,3861,1451,28,5.7,3.11,2.36,0,2.1,54.7,21,6.3,3.4,10.5,0.5,1.6,2.9,1,11.9,55.3,24.5,4.4,82.2,17.8,102841,115382,-4734.05399616037,508300
38.547333,-122.812292,4251,1545,88,5.2,2.4,2.76,6.3,19.2,11.9,25.6,22.8,7.8,4.9,0.2,1.4,1.7,12.2,30.2,37.3,17.2,1.5,66.5,33.5,54432,71485,-4734.08631621724,253200
38.5345,-122.788489,4336,1607,95,6.2,2.49,3.86,1.5,7.3,16.9,48.8,12.8,7.5,0.7,1.7,2.8,0,3.6,16.9,48.7,24.5,6.3,75.1,24.9,73681,89340,-4731.5930293705,506200
38.619765,-122.851851,5421,2483,220,5.5,2.52,2.35,4.1,16.6,10.1,16.6,17.7,9.6,6.6,5.8,13.1,0,5.9,31.5,39.9,17.3,5.4,67.8,32.2,70976,107293,-4744.50961543501,559300
38.616142,-122.867626,4147,1658,158,5.2,2.37,2.81,2.7,7.1,11,13.6,21.2,6.5,8.6,4.2,25.2,4.7,12,24.2,41.9,14.7,2.5,47,53,53864,74187,-4744.67369281889,504100
38.618621,-122.861794,3760,1690,146,5.3,2.18,2.66,2.5,2.5,3.8,19.2,12.4,9.9,24.8,9.2,15.7,0.7,5.2,37,47.6,9.1,0.5,63.1,36.9,65962,80019,-4744.75305786607,633600
38.707386,-122.880341,3729,1781,272,5.4,2.55,3.17,0,5.6,16.8,15,16.4,11.8,7.6,8.1,18.5,0.7,8.4,30.8,43.3,13,3.8,70.3,29.7,77017,102711,-4756.37679089863,728100
38.804492,-123.014889,3925,1563,273,4.7,3.15,2.44,1.3,0.8,4.3,11.4,20.2,17.2,16.6,14.8,13.4,0,16.4,36,41.1,5.6,0.8,45.4,54.6,41240,50107,-4773.53027608139,338200
38.37717,-122.975413,3747,2324,700,5.1,1.98,2.13,0.8,7.6,13.5,22.2,18.9,5.7,3.5,9.9,18,4.5,11.2,31.3,43,10,0,81,19,67410,99042,-4719.44833052121,692600
38.682003,-123.419284,1720,2011,1422,4.7,1.87,2.2,0,6.7,23.4,35.9,22,8.1,0.5,1.6,1.9,1.9,9.5,47.7,37.2,3.6,0,81,19,57148,86979,-4774.10511394585,846100
37.811191,-120.835519,4928,2017,142,6.2,2.67,3.07,6.2,15.8,11.7,15.5,20.9,8.4,7.3,7.1,7.2,0.5,3.8,20.1,48.2,20.6,6.8,77.2,22.8,72750,96537,-4568.93488849313,551400
37.763339,-120.807846,3869,1457,61,6.5,2.71,3.26,2.7,16.3,23.7,14.7,19.1,6.7,4.6,3.1,9.1,0,1.2,13.5,49.8,30,5.5,77.8,22.2,79519,104179,-4562.10764235779,539300
37.765456,-120.863197,5908,2324,173,5.7,2.59,2.71,1.3,7,11.9,24,12.2,8.7,15.9,10.8,8.3,0.6,4.3,21.3,59,14.3,0.6,69.9,30.1,67196,82265,-4564.45374832283,264000
37.770954,-120.837538,8756,3305,230,5.2,2.62,3,1.8,15.2,28.1,15.8,22.3,8.6,6.5,1.2,0.5,0,9.2,23.7,51.7,13.9,1.6,56.4,43.6,56517,65200,-4564.14908927125,235400
37.736614,-120.94892,2641,886,101,5.4,3.43,3.02,0,0.7,30.1,16.1,22.9,11.5,0,12.8,5.9,0,10,33.4,26.4,25.8,4.3,59.2,40.8,44821,65802,-4564.20270775688,202200
37.726345,-120.945008,5883,1817,183,5.5,3.28,3.78,13.2,5.8,46.7,13.5,11.7,2.8,3.7,1.5,1.2,0.9,0.6,14.2,64.8,15.7,3.8,81.5,18.5,61992,70168,-4562.81309783576,179400
37.726218,-120.927676,5003,1366,17,5.1,3.7,4,0,6,39.1,20.8,6.7,9.3,8.7,3.1,6.2,1.1,4.5,22.3,55.9,16.3,0,69.2,30.8,45905,52016,-4562.14386700937,171800
37.721522,-120.946231,10095,3364,235,6.5,3.31,3.31,13.4,36.9,12.2,7.4,9.9,11.1,3.7,2.7,2.7,0.5,3.7,7.2,46.1,33.3,9.2,84.5,15.5,77354,84350,-4562.27591348358,296700
37.694999,-120.966807,4317,1606,166,6.3,2.91,2.93,6.4,19.7,18.3,21.8,30.6,1.7,0.6,0,0.9,3.9,2.1,15.3,37.7,29.3,11.8,79.4,20.6,59286,83024,-4559.84366889819,247100
37.72299,-121.062324,7165,2600,113,5.8,3.12,2.71,1,16.7,44.5,11.4,7.1,3.5,8.7,2.5,4.7,0,3.8,12.2,47.7,29.6,6.8,75.8,24.2,83051,124108,-4566.83283762876,325300
37.696561,-121.057324,4930,1926,182,4.7,2.92,2.66,3,0,10.8,55,24.7,3,3.5,0,0,0.5,10.7,36,44.2,8.3,0.4,48.4,51.6,56223,62943,-4563.44479866276,191800
37.696934,-121.035762,8692,3184,217,6.6,3.3,2.57,0.4,44.1,10.2,36.4,7.5,0,0.4,0.4,0.6,0,7.3,18.8,32.8,35.2,5.9,69.8,30.2,68822,101419,-4562.67713175371,361800
37.694776,-121.020518,4895,1801,191,5.6,3.14,3.46,0.6,27.9,12.7,13.8,40.1,0.7,0.3,3.1,0.8,0,5.7,24.8,38.9,22.8,7.9,51.4,48.6,62279,75892,-4561.84131741397,270700
37.693005,-121.003827,4295,1914,110,4.7,2.31,2.63,0.5,0,3.7,33.5,51.7,7.8,1.9,0,1,3.1,17.9,28.1,44.1,6.8,0,53.4,46.6,39911,61291,-4560.99785613014,204100
37.702054,-121.087084,8480,2739,117,6,3.23,4.41,0.8,9.4,47,20.1,7.8,4.3,6.1,3.2,1.4,0,0,15.5,45.9,31.8,6.8,77,23,66235,73137,-4565.23177967054,220300
37.655741,-121.046709,4647,1529,72,5.9,3.2,3.74,1.1,1,16.2,55,13.6,5.8,1.7,0.5,5.1,2,0.5,8.4,64.8,23.4,0.9,76.9,23.1,70923,73559,-4558.10352300637,264700
37.652327,-121.036079,2953,944,39,5.6,3.08,2.81,0.5,4.6,16.3,43.9,9.2,1.5,13.5,8.7,1.9,0,0,17.2,59.5,20.8,2.5,66.9,33.1,65912,65114,-4557.29002530583,232400
37.679988,-121.003921,6216,2696,322,5.7,2.59,2.12,2.4,0.5,0,6.2,33.4,27.2,26.9,2.4,1,0.6,14.4,18,48.1,18.2,0.6,68.6,31.4,56557,74771,-4559.42629123295,230000
37.676943,-121.02187,6188,2124,164,5.5,2.87,3.47,0,0,0,4.4,19.5,55.7,15.3,5.1,0,0,2.3,8.3,78.2,11.3,0,60.2,39.8,53400,59819,-4559.73409774341,177200
37.685376,-121.022553,4231,1617,68,5.2,2.84,2.41,1.1,1.6,11.1,24,39.5,20.8,2,0,0,1,13,21.2,49.2,15.2,0.5,51,49,47780,64536,-4560.78041428493,214300
37.685759,-121.041439,3694,1669,132,4.1,2.55,2.07,0.7,2.2,23.5,40.6,26.1,5.6,0,0.7,0.7,2.5,30.6,32.6,23.7,10.2,0.5,27.5,72.5,50732,60231,-4561.5384991672,197200
37.660667,-120.94819,6102,2206,157,5.9,2.93,2.82,6,1.2,6.7,9.4,65.7,7.6,3.4,0,0,2.9,6.1,14.5,51.4,20.7,4.5,70.1,29.9,64665,79485,-4554.98950784273,289300
37.683687,-120.984971,3200,1312,55,6.5,2.54,2.03,0,0,1.1,4,24.8,45.7,20.7,3.4,0.4,0,7.2,17.5,44.8,26.2,4.2,76.7,23.3,67689,112255,-4559.15977886808,290500
37.68332,-120.968356,5093,2030,185,5.4,2.61,3.24,0.6,0.4,9.5,28.2,42.5,14.3,4.5,0,0,0,9.4,33.4,34.1,21.8,1.3,48,52,52663,66312,-4558.48926902192,268300
37.673547,-120.984345,4402,1816,76,5,3.05,2.38,1.4,1.4,2.4,8.4,26.6,33.2,24.1,1,1.4,5.4,9.9,25.9,52.3,5.9,0.6,50.3,49.7,44142,50980,-4557.90940762172,194200
37.673055,-120.967046,6585,2437,103,4.6,2.78,2.74,0.7,1.8,2.8,8,65.1,16.6,3.7,0.5,0.7,0,10.7,41.8,41.8,4.7,1.1,38,62,40414,45763,-4557.19817714553,157300
37.672646,-120.951813,4815,1833,69,5.2,3.25,2.43,0,2.3,24.2,66.8,5.8,0.4,0.4,0,0,0,16.7,18,49.7,14.5,1.1,54.7,45.3,66667,70578,-4556.5748342072,220000
37.659293,-120.966591,6042,2653,142,5.2,2.36,2.09,0.3,2.4,4.7,14.3,40.7,19.4,10.9,6.1,1.1,4.2,13.9,25.9,46.7,8,1.3,53.9,46.1,44629,61932,-4555.51629368016,208400
37.654966,-120.979017,3153,1417,136,4.7,2.26,2.39,1.6,0.9,5.5,17.5,9.3,10.2,42,3.5,9.5,2.3,21,34.9,38.8,2.7,0.3,44.8,55.2,36156,53743,-4555.46077184842,166300
37.660942,-121.003625,5778,2610,302,5.9,2.28,2.19,1.6,0,0.7,3.6,6.7,8.2,44.6,26.1,8.5,0,11,26.3,47.2,11.6,3.9,71.7,28.3,64167,84155,-4557.11050291475,297900
37.663943,-121.019657,6430,2472,0,4.7,2.34,3.16,1,1.6,0.6,8.7,19.5,24.5,30,11,3,1.7,19.5,26.4,46.6,5.2,0.5,45.5,54.5,32699,42406,-4558.07746312755,190100
37.63465,-121.027032,6551,2205,176,5.1,3,3.73,0,0.6,4.4,27.2,21.1,20.4,12.7,4.1,9.6,0,4.8,34,48.6,12.1,0.6,68.6,31.4,36374,48297,-4554.8099898588,177000
37.616998,-121.025699,5706,1729,104,4.8,3.61,3.96,2.1,1.4,5.7,14.9,4.8,12.4,21.2,25.7,11.8,4,2.7,44.9,38.8,7.9,1.7,46.2,53.8,35246,44701,-4552.6234772316,100000
37.635318,-121.008618,2589,831,94,4.2,3.89,3.58,1.1,0,1.6,4.6,15.4,10.6,11.9,6,48.9,3.9,23.1,39.7,25.4,7.3,0.6,36.9,63.1,30550,33990,-4554.19781917052,154700
37.640833,-120.991413,2196,979,142,3.2,2.28,1.62,0,0.9,0.3,4.2,26.7,10.3,12,19.2,26.5,21.7,46,23.5,8.2,0.7,0,12.9,87.1,16913,29210,-4554.21757116703,166500
37.642999,-120.903799,4527,1524,157,5.1,3.12,3.15,1.2,0.6,3.7,10.3,32.9,19.5,14.5,8.6,8.7,1,6.3,32,45.6,15,0,56,44,32265,41701,-4551.1815848532,170100
37.64329,-120.94786,6022,2186,289,4.8,2.46,4.15,1.6,0,4.6,13.8,42.1,10.8,19.5,6.5,1.1,0.5,6.4,35.9,51.7,4.4,1.1,53.9,46.1,39613,49217,-4552.8753688594,152400
37.643956,-120.934614,3631,1182,99,5.2,3.68,3.17,2,0,24,11.3,55,2.1,0,0,5.6,0.3,0,15.1,74.5,4.7,5.4,57.3,42.7,49593,63116,-4552.45728829298,183400
37.631371,-120.971593,4165,1298,265,4.2,3.67,3.39,2.5,1.8,3.5,9.8,12.9,8.9,15.8,19.8,25.2,5.2,11.6,45.1,29.4,5.9,2.8,28.2,71.8,19398,29568,-4552.326896644,140400
37.60855,-121.00509,7841,2073,190,5.1,3.95,4.29,14.4,4.3,18.9,24.8,8.4,8.4,5.2,11.9,3.6,4.3,6.6,20.9,41.8,21.3,5.1,49.4,50.6,32253,41594,-4550.8259775195,140300
37.619478,-120.9803,4010,1278,117,4.6,3.56,3.06,0,0,9.8,8.1,27.1,9.7,24.3,18.2,2.7,8.2,17.8,23.8,42.3,7.2,0.7,45.8,54.2,22227,33711,-4551.2157342834,116400
37.597119,-121.002657,3567,889,53,5.5,4.31,4.24,0,1.5,42,41.7,5.8,1.6,3.3,4.2,0,0,7.4,1.5,67.4,23.7,0,60.3,39.7,49018,61548,-4549.35129454518,155800
37.58681,-120.970393,4422,1291,27,5.9,3.34,4.53,6,20,14.7,46,6.6,0,1.2,3.9,1.7,1.2,5.7,1.6,52.6,33.5,5.3,71.7,28.3,62182,67009,-4546.89117731633,248600
37.589125,-120.945034,4561,1641,74,4.8,3,2.64,6.5,0.5,7.6,19,38.5,6,5.6,11.4,4.9,0,4.8,45,45.8,4.4,0,44.1,55.9,32083,42327,-4546.21800115525,138100
37.602717,-120.952193,2906,1014,43,5.8,3.13,2.92,0.8,4,5.8,19,33.6,19.7,13.4,3.6,0,0,0.8,19.5,61.3,16.4,2,74.4,25.6,58780,67186,-4548.13108390838,202900
37.602837,-120.963265,4681,1427,71,4.4,3.29,3.08,6,3.2,11.4,20,21.7,14.3,16.7,4.4,2.5,1.8,22.2,33.6,37,5.3,0.1,26.2,73.8,30354,35281,-4548.56193678281,176000
37.615564,-120.967795,6940,2138,125,5.1,3.89,3.54,0.6,2.8,18.8,30.7,17.4,16,7.5,3.9,2.2,0,2.1,31.7,52,12.6,1.7,52.3,47.7,51250,67279,-4550.27183476138,193200
37.647037,-120.748212,5624,1797,77,5.3,3.39,3.44,12.7,18.3,11.3,13.7,12,11.2,3.7,7.9,9.1,0,5.7,28,42.6,17.4,6.3,70.5,29.5,60909,67147,-4545.81240484784,216200
37.663321,-120.916111,2866,1140,95,5.4,2.5,3.67,0,10.6,26.1,57.5,2.5,0.5,1.8,0,1,0,0,27.6,62.5,9.9,0,86.5,13.5,56317,68239,-4554.10230266463,209900
37.588786,-120.784019,4764,1721,163,5.9,2.54,3.39,4.4,5.2,19.5,9.5,17.7,8,7.3,14.3,14.1,2,2.3,23.4,52.5,15,4.6,71.3,28.7,60917,80921,-4540.12464241093,455000
37.60108,-120.865482,7609,2349,98,5.4,3.19,2.86,10.2,29.9,12,9.6,10,1.7,6.2,8.9,11.5,1.6,7.7,18.2,49,16.4,7,67.2,32.8,48313,62902,-4544.67265792056,227800
37.599567,-120.928237,9397,2788,223,6.4,3.86,3.89,33.1,11.5,11.8,12.5,20.3,4.3,4.3,0.5,1.8,0,0.6,13.2,42.1,29.8,14.2,78.4,21.6,69798,81212,-4546.84934927338,273100
37.561103,-120.924198,6818,2252,129,5.1,3.25,3.36,5.1,4.1,18,15.6,23.4,11.1,13.1,7.3,2.1,0.8,6.6,26.1,51.9,13.1,1.6,67.9,32.1,35638,44104,-4542.04625627039,137500
37.563115,-121.042726,4000,1351,126,5.2,2.68,4.22,6.8,3.8,4.7,6.2,13.3,18.1,21.4,15.2,10.5,3.2,6.1,34.8,46.4,6.1,3.5,54.1,45.9,39866,68320,-4546.74183665149,409400
37.477661,-121.125313,5055,1543,183,5.4,3.48,3.85,3.5,11,8.2,49.3,10.4,4,7.1,1.2,5.2,0,5.9,15.2,56.7,15.6,6.5,61.8,38.2,42778,51962,-4539.49341913289,146300
37.468713,-121.145048,16007,4892,635,6.6,3.21,4.16,26.2,29.2,8.4,14.1,2,3.7,4.5,2.8,9.1,1.5,3.8,10.9,29.3,34.8,19.6,69.2,30.8,67928,77805,-4539.14903488322,226900
37.373271,-121.052292,1601,670,106,5.1,1.92,3.83,0.6,5.1,6.3,9.9,3.3,11.2,16.6,12.1,35.1,2.7,12.4,31.6,42.8,4.2,6.3,44.7,55.3,39167,66505,-4524.12011408713,307000
37.315719,-121.021912,10720,3524,376,5.7,3.42,3.03,14.8,19.4,20.8,8.4,8.2,5.7,6.5,5.9,10.3,0.7,3.4,13.7,52.3,24.9,5.1,66.5,33.5,48450,59821,-4516.01966103473,171700
37.498736,-120.940814,3952,1418,94,5.4,2.7,3.59,0.8,13.8,10.8,8.3,20.7,6.6,11.8,6.9,20.3,0.7,3.1,32.7,51.8,10.1,1.6,48.9,51.1,41750,70322,-4535.1276558111,384400
37.520575,-120.801786,8092,2743,24,6.3,3.06,3.13,16.4,10.8,10.3,15.5,23.3,8.3,6.7,0.3,8.5,0.6,0.7,18.8,45.3,27.1,7.5,83.2,16.8,71188,87725,-4532.55247174695,320000
37.486735,-120.855574,5860,1682,210,4.4,3.96,3.56,2.6,9.8,6.2,11.8,9.2,14.9,10.8,19.2,15.7,0.6,18.1,43.3,27.3,8.1,2.6,38.7,61.3,30115,40208,-4530.48087581089,155900
37.482771,-120.841264,3004,823,96,4.9,3.58,3.55,0,18.2,7.8,28.3,30.4,6.8,6.2,2.3,0,3.4,8,28.6,48,9.7,2.3,64,36,44215,49412,-4529.46542586254,135300
37.499384,-120.863332,6450,2223,215,4.9,2.87,3.44,6.7,1.6,11.7,38,19.5,1.3,6.2,7.1,7.8,0,7.8,39.7,44.7,5.8,2,51.7,48.3,39167,51750,-4532.30049818749,158200
37.511936,-120.871369,2667,966,123,4.6,3.21,3.11,3.8,31.3,35.1,27.4,1.4,0.9,0,0,0,0,15.1,37.8,29.9,12,5.2,30.6,69.4,54053,58282,-4534.11905816038,196000
37.492028,-120.834997,4374,1836,122,4.7,3.11,2.13,0.8,6.2,4.5,7,13.1,10.4,19.4,15.6,22.9,1.4,22.3,34.5,27.5,10.1,4.3,45.5,54.5,36282,47341,-4530.34909090392,200400
37.499865,-120.824098,3871,1517,88,6,2.54,2.4,0.9,0.7,2.9,10.3,30.5,24.3,20.1,5.2,5.1,0,0.6,11.2,70.5,17.3,0.3,81.8,18.2,73992,84511,-4530.88736374677,271400
37.504826,-120.841887,4880,1991,304,4.1,2.32,2.55,3.8,1.1,11.1,24.9,36.9,11.2,8.7,0.9,1.5,2.9,20.6,54.6,20,1.9,0,14.3,85.7,25841,35783,-4532.15394544666,152200
37.506831,-120.854699,2226,1082,66,4.2,1.81,2.53,1.1,0,11.8,22.7,30.3,15.4,7.6,3.4,7.6,8.3,13.4,50.5,26,1.2,0.6,27.6,72.4,34643,41579,-4532.87677094887,34300
37.516579,-120.859343,5980,2354,123,5.2,2.69,2.35,0.6,5.4,16.6,36.2,36.4,2.3,0.4,2.1,0,3.7,8.4,23.7,53,10.7,0.5,56.3,43.7,50323,56793,-4534.2290895476,189300
39.148021,-121.623696,4559,1968,191,4.8,3.02,2.53,0,3.9,6.9,9.9,22.4,20.4,32.4,2.5,1.7,5.9,18.8,26.1,43.9,5.4,0,32.1,67.9,31217,41177,-4761.32700510562,156200
39.133034,-121.627721,3249,1351,116,4.5,2.56,2.93,1.6,2.8,3.6,0.4,18,22.6,24.8,12.9,13.2,2.4,14.7,49.8,22.2,10.8,0,29.5,70.5,29940,39771,-4759.66174123551,177300
39.134827,-121.615358,4037,1750,230,4.3,2.04,2.47,3.1,3.3,4.7,10.5,10.4,18.6,13.4,9.8,26.2,1.9,27.3,42.6,23.5,3.5,1.2,23.6,76.4,27639,34023,-4759.39599587307,120000
39.118469,-121.628865,2403,1054,45,6,2.72,2.23,0,0.8,3.6,29.4,17.6,12.1,27.5,5.6,3.3,0.9,6.6,24,50.1,15.8,2.5,59.3,40.7,51611,75201,-4757.93498500769,238600
39.12338,-121.615755,6071,2071,148,4.8,3.24,3.62,3,1.6,2.5,15,19.7,15.2,29.4,11.1,2.6,1.4,7,44.4,38.3,7,1.9,42.3,57.7,41612,45508,-4758.0193968519,153200
39.107764,-121.624389,4783,1681,0,5.8,2.7,3.56,11.5,9.5,33.7,16.4,12.7,11.1,3.6,0,1.6,0,2.3,13.9,59.5,19.6,4.8,64.9,35.1,56061,76198,-4756.4579016562,221600
39.098393,-121.607749,3585,1078,78,6.5,3.08,3.6,16.5,19.4,58.4,1.8,3,0,0,0.9,0,0,0.8,0.9,48,40.9,9.4,82.7,17.3,69598,72159,-4754.66756224736,197400
39.131727,-121.652511,6182,1996,144,5.1,3.64,3.05,5.6,13.2,16,28.1,18.3,10.5,4.7,1.7,2,0.8,5,35.3,37.2,14.8,7,47.4,52.6,46250,61642,-4760.4728493165,241600
39.120132,-121.648599,6966,2013,70,6.1,3,3.72,18.3,12.9,9.2,24.7,16.3,8.8,6.4,0.8,2.5,0,0.8,16.5,40.3,35.2,7.1,75.5,24.5,62066,76097,-4758.90925049507,236900
39.102596,-121.649902,7163,2251,86,6,3.12,4.66,3.9,9.6,31.1,17,10.6,16.4,3.7,4.2,3.6,1,0,6.5,66.8,20.6,5.1,89.9,10.1,66831,81249,-4756.82697134559,237200
39.150758,-121.675773,6029,2134,112,6.1,2.82,3.58,15.1,1.5,21.5,14,19.9,17.9,6.3,1.7,2.2,0,1.6,18.7,53.2,19.9,6.5,75.7,24.3,75040,77550,-4763.69874318593,287100
39.160145,-121.64701,4528,1905,195,6.3,2.66,1.75,2.4,16.9,19,10.8,34.2,10.3,3.6,1.8,1.1,0.1,2.9,25.2,47.3,21,3.4,86.7,13.3,58074,79294,-4763.71455041645,289500
39.155939,-121.640207,4178,1763,50,5.7,2.77,2.31,0.5,8.5,19.9,26.3,33,9,0.9,0.3,1.5,0.4,15.7,21.7,40.9,20.1,1.3,57.5,42.5,57813,76357,-4762.93652523937,278300
39.278003,-121.659802,4358,1320,89,5.3,3.1,3.41,4.7,8.1,10.9,11.7,18.6,8.6,12.2,10.5,14.7,0,7.3,20.9,52,19.7,0,53.3,46.7,43783,62290,-4778.55406793541,170000
39.168047,-121.75749,3460,1357,40,5.6,2.44,3,1.8,8.3,17.6,9.9,20,10.8,19,5.3,7.3,0,1.7,18.6,62.9,15.2,1.7,82.3,17.7,68371,79016,-4769.00309092203,230800
38.983569,-121.797772,1561,612,67,5.5,2.75,2.81,0.5,2,10.5,7.7,13.1,6.4,12.7,24.8,22.4,0,5.4,31.2,43.3,19.4,0.7,67,33,52039,68629,-4748.11184880827,275900
39.049116,-121.658519,2461,870,84,5.7,2.8,4.56,6.1,1.4,5.1,17.6,17.7,17.9,20.7,6.3,7.2,0,2.5,32.1,42.8,14.7,7.9,68.8,31.2,51204,67216,-4750.6576208192,281100
38.884836,-121.522212,2551,1027,106,5.6,2.72,3.17,4.5,5.8,8.2,13.4,20.7,10,12.7,8.4,16.3,0.3,8.5,26.5,49.2,13,2.6,66.4,33.6,73603,91271,-4725.37128397723,396400
40.34085,-122.296673,7705,3162,307,5.4,2.61,3.07,11.8,19.1,20.6,20,20,5.1,2.5,0.6,0.4,0.6,2,21.9,62.1,11.9,1.4,79.1,20.9,48070,66813,-4933.55174099205,243800
40.223448,-122.285536,5508,2225,114,5.9,2.53,2.27,1,11.8,19.3,27.5,18.1,8.5,4.5,4.5,4.8,0.8,3.9,19.1,57,14.9,4.3,88.5,11.5,60083,75826,-4918.74589844813,271900
40.181237,-122.245911,5507,2509,199,5,2.31,2.31,4.7,5.2,5.3,15.1,17.1,5.6,16.2,9.6,21,0.8,19,33.1,36,10.5,0.6,42,58,34159,45883,-4911.99192217191,215100
40.161972,-122.239877,7828,3187,243,4.8,2.68,2.78,9.9,4.6,12.9,18.2,28.4,13.9,10.5,1.6,0,1.8,14.6,26.9,48.5,7.6,0.8,43.1,56.9,31997,44474,-4909.39451735744,174300
40.068889,-122.183396,4112,1559,141,5,2.8,2.8,1.5,2.8,13.1,12,20.5,21.2,12.8,4.4,11.7,2.2,2.6,34.8,47.7,8.9,3.7,65.1,34.9,36359,51496,-4895.75293196704,159700
40.00945,-122.095715,3678,1628,123,5.1,2.2,2.56,6.6,5.3,11.9,13.2,18.4,7,12.3,4.7,20.6,3.3,7.9,31.9,48.2,6.9,1.8,60.2,39.8,35019,50072,-4884.98240450675,205300
39.916941,-122.148307,7175,2656,280,5.1,2.67,3.71,8.5,7,15.1,13,31,8.8,5.8,3.3,7.4,0.6,3.2,34.9,49,8,4.3,73.1,26.9,42576,51346,-4875.78676376889,176900
39.922308,-122.194101,7523,2783,466,5,2.96,3.1,6.3,4.9,9.5,19.4,25,8.2,8.3,6.8,11.6,0.9,13,38.8,38.5,7.5,1.3,54.1,45.9,38594,43427,-4878.27053590511,207600
40.71278,-122.854311,2867,1963,610,4.5,2.29,2.21,2.3,5.5,12.7,22.5,21.6,12.5,13.8,5.1,3.9,6.3,11,36.1,34.2,10.2,2.1,77.8,22.2,38309,55834,-5001.74053579458,274000
40.761032,-122.90874,4558,2641,719,4.8,2.68,1.85,3.1,8.6,11.5,17.2,32.8,10.3,4.3,1.9,10.2,1.6,16.8,31.8,39.2,7.9,2.8,66.2,33.8,43889,58376,-5009.88708421968,254300
40.546472,-123.196427,3105,1692,519,4.4,2.28,2.32,3.9,4.4,3.1,26.5,18.9,23,11.3,3.4,5.4,4.7,14.3,38.1,37.1,4,1.8,74.9,25.1,31972,40845,-4995.18047785554,246400
40.315471,-123.440806,975,871,543,4.1,2.05,2.85,6.2,0,19.6,11.8,24.6,11.7,7.6,1.1,17.3,12.1,17.6,28.1,30.7,6.9,4.7,73.8,26.2,30903,42460,-4976.57423450963,285700
36.437156,-118.979782,5142,2894,844,5.2,2.39,2.44,3.7,8.9,20.3,9.2,12,17.1,9.4,8.7,10.6,0.4,9.5,39.1,41.7,7.7,1.6,73.3,26.7,57083,72601,-4335.28487757999,322500
